provinsi,tahun,bulan,stok_beras_ton,stok_padi_ton,harga_beras,jumlah_bencana,jumlah_curah_hujan,durasi_hujan_berturut_turut,max_curah_hujan,jumlah_hari_puasa,jumlah_hari_lebaran,jumlah_hari_nataru,harga_beras_bulan_lalu,stok_beras_bulan_lalu,tanggal,cluster_kmeans,anomaly_isolation_forest
KALIMANTAN BARAT,2024,11,17437.07862,30591.366,"16,400",9,343.9,8,64.8,0,0,0,"16,300",43592.69655,2024-11-01,0,1
KALIMANTAN BARAT,2024,12,17437.07862,30591.366,"16,500",5,252.3,6,53.4,0,0,2,"16,400",17437.07862,2024-12-01,0,1
KALIMANTAN BARAT,2025,1,45663.04198,73972.99,"16,000",9,369.3,8,83.2,0,0,1,"16,500",17437.07862,2025-01-01,0,1
KALIMANTAN BARAT,2025,2,75926.65818,127772.42,"16,500",1,165.8,2,60.5,0,0,0,"16,000",45663.04198,2025-02-01,0,1
KALIMANTAN BARAT,2025,3,90732.16715,150071.42,"16,500",10,361.9,4,85.2,30,2,0,"16,500",75926.65818,2025-03-01,0,1
KALIMANTAN BARAT,2025,4,49038.22589,79395.37,"16,550",1,177.6,6,27.1,0,5,0,"16,500",90732.16715,2025-04-01,0,1
KALIMANTAN BARAT,2025,5,16419.20405,28302.8,"16,450",1,170.3,4,65.5,0,0,0,"16,550",49038.22589,2025-05-01,0,1
KALIMANTAN BARAT,2025,6,17325.01803,28554.52,"16,300",1,236.5,8,110.5,0,0,0,"16,450",16419.20405,2025-06-01,0,1
KALIMANTAN SELATAN,2021,2,34757.92341,60978.813,"13,200",4,417.6,19,43.1,0,0,0,"13,150",28964.93618,2021-02-01,0,1
KALIMANTAN SELATAN,2021,3,86894.80853,152447.0325,"13,100",14,183.9,8,40.5,0,0,0,"13,200",34757.92341,2021-03-01,0,1
KALIMANTAN SELATAN,2021,4,104273.7702,182936.439,"13,150",5,213.6,2,64.9,18,0,0,"13,100",86894.80853,2021-04-01,0,1
KALIMANTAN SELATAN,2021,5,57929.87235,101631.355,"13,150",8,213.1,6,41.1,12,3,0,"13,150",104273.7702,2021-05-01,0,1
KALIMANTAN SELATAN,2021,6,40550.91065,71141.9485,"13,200",11,222.3,5,52.5,0,0,0,"13,150",57929.87235,2021-06-01,0,1
KALIMANTAN SELATAN,2021,7,28964.93618,50815.6775,"13,250",21,64.0,4,16.8,0,0,0,"13,200",40550.91065,2021-07-01,0,1
KALIMANTAN SELATAN,2021,8,34757.92341,60978.813,"13,250",35,161.8,3,40.3,0,0,0,"13,250",28964.93618,2021-08-01,0,1
KALIMANTAN SELATAN,2021,9,57929.87235,101631.355,"13,250",43,124.6,4,47.5,0,0,0,"13,250",34757.92341,2021-09-01,0,1
KALIMANTAN SELATAN,2021,10,57929.87235,101631.355,"13,200",54,144.8,3,44.7,0,0,0,"13,250",57929.87235,2021-10-01,0,1
KALIMANTAN SELATAN,2021,11,23171.94894,40652.542,"13,150",35,283.9,6,49.4,0,0,0,"13,200",57929.87235,2021-11-01,0,1
KALIMANTAN SELATAN,2021,12,23171.94894,40652.542,"13,150",14,357.3,13,75.0,0,0,1,"13,150",23171.94894,2021-12-01,0,1
KALIMANTAN SELATAN,2022,1,23353.4472,40970.96,"13,100",10,336.9,4,110.2,0,0,1,"13,150",23171.94894,2022-01-01,0,1
KALIMANTAN SELATAN,2022,2,28024.13664,49165.152,"13,150",7,264.7,3,85.8,0,0,0,"13,100",23353.4472,2022-02-01,0,1
KALIMANTAN SELATAN,2022,3,70060.3416,122912.88,"13,150",9,429.4,8,63.2,0,0,0,"13,150",28024.13664,2022-03-01,0,1
KALIMANTAN SELATAN,2022,4,84072.40992,147495.456,"13,150",6,147.2,4,26.9,28,1,0,"13,150",70060.3416,2022-04-01,0,1
KALIMANTAN SELATAN,2022,5,46706.8944,81941.92,"13,100",6,164.1,4,33.2,2,5,0,"13,150",84072.40992,2022-05-01,0,1
KALIMANTAN SELATAN,2022,6,32694.82608,57359.344,"13,100",2,50.1,2,19.5,0,0,0,"13,100",46706.8944,2022-06-01,0,1
KALIMANTAN SELATAN,2022,7,23353.4472,40970.96,"13,100",4,307.6,4,120.8,0,0,0,"13,100",32694.82608,2022-07-01,0,1
KALIMANTAN SELATAN,2022,8,28024.13664,49165.152,"13,350",20,134.0,3,23.5,0,0,0,"13,100",23353.4472,2022-08-01,0,1
KALIMANTAN SELATAN,2022,9,46706.8944,81941.92,"13,650",19,214.4,2,101.4,0,0,0,"13,350",28024.13664,2022-09-01,0,1
KALIMANTAN SELATAN,2022,10,46706.8944,81941.92,"13,850",11,133.5,3,28.5,0,0,0,"13,650",46706.8944,2022-10-01,0,1
KALIMANTAN SELATAN,2022,11,18682.75776,32776.768,"13,950",12,316.8,3,103.7,0,0,0,"13,850",46706.8944,2022-11-01,0,1
KALIMANTAN SELATAN,2022,12,18682.75776,32776.768,"14,250",5,90.9,3,15.7,0,0,1,"13,950",18682.75776,2022-12-01,0,1
KALIMANTAN SELATAN,2023,1,24953.0533,43777.2865,"14,550",24,221.6,11,45.2,0,0,1,"14,250",18682.75776,2023-01-01,0,1
KALIMANTAN SELATAN,2023,2,29943.66397,52532.7438,"15,550",35,332.5,5,68.2,0,0,0,"14,550",24953.0533,2023-02-01,0,1
KALIMANTAN SELATAN,2023,3,74859.15991,131331.8595,"15,600",21,264.8,3,94.5,9,0,0,"15,550",29943.66397,2023-03-01,0,1
KALIMANTAN SELATAN,2023,4,89830.9919,157598.2314,"15,800",3,95.1,2,49.7,21,7,0,"15,600",74859.15991,2023-04-01,0,1
KALIMANTAN SELATAN,2023,5,49906.10661,87554.573,"16,050",8,119.7,3,39.2,0,0,0,"15,800",89830.9919,2023-05-01,0,1
KALIMANTAN SELATAN,2023,6,34934.27463,61288.2011,"16,750",5,75.3,2,48.5,0,0,0,"16,050",49906.10661,2023-06-01,0,1
KALIMANTAN SELATAN,2023,7,24953.0533,43777.2865,"16,900",82,97.6,3,30.5,0,0,0,"16,750",34934.27463,2023-07-01,2,1
KALIMANTAN SELATAN,2023,8,29943.66397,52532.7438,"16,800",148,25.2,1,15.0,0,0,0,"16,900",24953.0533,2023-08-01,2,-1
KALIMANTAN SELATAN,2023,9,49906.10661,87554.573,"16,650",170,8.3,1,6.5,0,0,0,"16,800",29943.66397,2023-09-01,2,-1
KALIMANTAN SELATAN,2023,10,49906.10661,87554.573,"17,450",41,71.5,3,27.8,0,0,0,"16,650",49906.10661,2023-10-01,0,1
KALIMANTAN SELATAN,2023,11,19962.44264,35021.8292,"17,550",12,295.8,9,93.6,0,0,0,"17,450",49906.10661,2023-11-01,0,1
KALIMANTAN SELATAN,2023,12,19962.44264,35021.8292,"17,600",2,324.8,4,127.6,0,0,2,"17,550",19962.44264,2023-12-01,0,1
KALIMANTAN SELATAN,2024,1,29342.68601,51478.3965,"17,700",8,558.0,7,110.6,0,0,1,"17,600",19962.44264,2024-01-01,0,1
KALIMANTAN SELATAN,2024,2,35211.22321,61774.0758,"17,900",2,285.9,7,52.5,0,0,0,"17,700",29342.68601,2024-02-01,0,1
KALIMANTAN SELATAN,2024,3,88028.05802,154435.1895,"18,650",0,319.5,5,48.4,20,0,0,"17,900",35211.22321,2024-03-01,0,1
KALIMANTAN SELATAN,2024,4,105633.6696,185322.2274,"18,600",0,190.0,3,45.6,9,6,0,"18,650",88028.05802,2024-04-01,0,1
KALIMANTAN SELATAN,2024,5,58685.37201,102956.793,"18,800",0,142.5,5,33.0,0,0,0,"18,600",105633.6696,2024-05-01,0,1
KALIMANTAN SELATAN,2024,6,41079.76041,72069.7551,"18,700",3,203.4,4,38.2,0,0,0,"18,800",58685.37201,2024-06-01,0,1
KALIMANTAN SELATAN,2024,7,29342.68601,51478.3965,"18,800",3,139.3,3,28.5,0,0,0,"18,700",41079.76041,2024-07-01,0,1
KALIMANTAN SELATAN,2024,8,35211.22321,61774.0758,"19,450",1,16.2,2,6.0,0,0,0,"18,800",29342.68601,2024-08-01,0,1
KALIMANTAN SELATAN,2024,9,58685.37201,102956.793,"18,400",3,34.4,1,15.5,0,0,0,"19,450",35211.22321,2024-09-01,0,1
KALIMANTAN SELATAN,2024,10,58685.37201,102956.793,"18,350",2,106.4,3,34.2,0,0,0,"18,400",58685.37201,2024-10-01,0,1
KALIMANTAN SELATAN,2024,11,23474.1488,41182.7172,"18,000",1,437.1,14,148.4,0,0,0,"18,350",58685.37201,2024-11-01,0,1
KALIMANTAN SELATAN,2024,12,23474.1488,41182.7172,"18,050",3,358.1,8,52.3,0,0,2,"18,000",23474.1488,2024-12-01,0,1
KALIMANTAN SELATAN,2025,1,1193.094067,1948.01,"17,350",16,683.5,13,110.9,0,0,1,"18,050",23474.1488,2025-01-01,0,1
KALIMANTAN SELATAN,2025,2,9063.041404,14896.22,"16,900",4,306.0,6,83.3,0,0,0,"17,350",1193.094067,2025-02-01,0,1
KALIMANTAN SELATAN,2025,3,28940.03985,47338.4,"17,100",9,341.4,9,61.2,30,2,0,"16,900",9063.041404,2025-03-01,0,1
KALIMANTAN SELATAN,2025,4,66458.54109,110371.16,"17,100",2,268.6,7,64.6,0,5,0,"17,100",28940.03985,2025-04-01,0,1
KALIMANTAN SELATAN,2025,5,76408.84884,130945.58,"17,100",3,64.5,2,21.2,0,0,0,"17,100",66458.54109,2025-05-01,0,1
KALIMANTAN SELATAN,2025,6,43463.17199,73272.21,"17,150",1,188.7,3,51.6,0,0,0,"17,100",76408.84884,2025-06-01,0,1
KALIMANTAN TENGAH,2021,2,13036.68261,22871.373,"14,150",10,146.8,3,31.8,0,0,0,"14,150",10863.90218,2021-02-01,0,1
KALIMANTAN TENGAH,2021,3,32591.70652,57178.4325,"14,150",7,528.0,4,138.5,0,0,0,"14,150",13036.68261,2021-03-01,0,1
KALIMANTAN TENGAH,2021,4,39110.04783,68614.119,"14,100",5,325.7,7,55.2,18,0,0,"14,150",32591.70652,2021-04-01,0,1
KALIMANTAN TENGAH,2021,5,21727.80435,38118.955,"14,200",8,307.4,5,78.0,12,3,0,"14,100",39110.04783,2021-05-01,0,1
KALIMANTAN TENGAH,2021,6,15209.46305,26683.2685,"14,150",0,183.2,3,62.7,0,0,0,"14,200",21727.80435,2021-06-01,0,1
KALIMANTAN TENGAH,2021,7,10863.90218,19059.4775,"14,150",12,168.7,2,60.5,0,0,0,"14,150",15209.46305,2021-07-01,0,1
KALIMANTAN TENGAH,2021,8,13036.68261,22871.373,"14,050",18,239.5,5,60.8,0,0,0,"14,150",10863.90218,2021-08-01,0,1
KALIMANTAN TENGAH,2021,9,21727.80435,38118.955,"14,050",10,388.9,5,89.2,0,0,0,"14,050",13036.68261,2021-09-01,0,1
KALIMANTAN TENGAH,2021,10,21727.80435,38118.955,"13,900",11,357.9,3,66.0,0,0,0,"14,050",21727.80435,2021-10-01,0,1
KALIMANTAN TENGAH,2021,11,8691.12174,15247.582,"13,900",9,636.4,8,119.7,0,0,0,"13,900",21727.80435,2021-11-01,0,1
KALIMANTAN TENGAH,2021,12,8691.12174,15247.582,"13,900",3,259.0,5,33.3,0,0,1,"13,900",8691.12174,2021-12-01,0,1
KALIMANTAN TENGAH,2022,1,9801.684375,17195.9375,"13,850",16,442.7,5,89.9,0,0,1,"13,900",8691.12174,2022-01-01,0,1
KALIMANTAN TENGAH,2022,2,11762.02125,20635.125,"14,150",5,135.2,2,57.3,0,0,0,"13,850",9801.684375,2022-02-01,0,1
KALIMANTAN TENGAH,2022,3,29405.05313,51587.8125,"14,150",8,407.6,5,90.3,0,0,0,"14,150",11762.02125,2022-03-01,0,1
KALIMANTAN TENGAH,2022,4,35286.06375,61905.375,"14,100",4,411.8,10,70.2,28,1,0,"14,150",29405.05313,2022-04-01,0,1
KALIMANTAN TENGAH,2022,5,19603.36875,34391.875,"14,000",8,677.1,4,85.7,2,5,0,"14,100",35286.06375,2022-05-01,0,1
KALIMANTAN TENGAH,2022,6,13722.35813,24074.3125,"13,950",4,242.3,6,66.0,0,0,0,"14,000",19603.36875,2022-06-01,0,1
KALIMANTAN TENGAH,2022,7,9801.684375,17195.9375,"14,000",5,421.5,11,116.8,0,0,0,"13,950",13722.35813,2022-07-01,0,1
KALIMANTAN TENGAH,2022,8,11762.02125,20635.125,"14,300",9,109.3,3,27.2,0,0,0,"14,000",9801.684375,2022-08-01,0,1
KALIMANTAN TENGAH,2022,9,19603.36875,34391.875,"14,800",18,256.3,2,51.5,0,0,0,"14,300",11762.02125,2022-09-01,0,1
KALIMANTAN TENGAH,2022,10,19603.36875,34391.875,"14,950",6,456.2,6,123.0,0,0,0,"14,800",19603.36875,2022-10-01,0,1
KALIMANTAN TENGAH,2022,11,7841.3475,13756.75,"15,050",2,205.8,3,54.0,0,0,0,"14,950",19603.36875,2022-11-01,0,1
KALIMANTAN TENGAH,2022,12,7841.3475,13756.75,"15,900",3,222.0,3,45.0,0,0,1,"15,050",7841.3475,2022-12-01,0,1
KALIMANTAN TENGAH,2023,1,9427.259925,16539.0525,"16,650",28,215.1,7,82.5,0,0,1,"15,900",7841.3475,2023-01-01,0,1
KALIMANTAN TENGAH,2023,2,11312.71191,19846.863,"16,850",15,205.1,3,58.0,0,0,0,"16,650",9427.259925,2023-02-01,0,1
KALIMANTAN TENGAH,2023,3,28281.77977,49617.1575,"17,150",11,394.5,7,58.7,9,0,0,"16,850",11312.71191,2023-03-01,0,1
KALIMANTAN TENGAH,2023,4,33938.13573,59540.589,"17,450",15,282.9,4,104.5,21,7,0,"17,150",28281.77977,2023-04-01,0,1
KALIMANTAN TENGAH,2023,5,18854.51985,33078.105,"17,750",10,203.7,3,43.0,0,0,0,"17,450",33938.13573,2023-05-01,0,1
KALIMANTAN TENGAH,2023,6,13198.1639,23154.6735,"18,450",37,263.6,6,91.9,0,0,0,"17,750",18854.51985,2023-06-01,0,1
KALIMANTAN TENGAH,2023,7,9427.259925,16539.0525,"18,500",26,236.3,2,89.6,0,0,0,"18,450",13198.1639,2023-07-01,0,1
KALIMANTAN TENGAH,2023,8,11312.71191,19846.863,"18,200",36,162.9,3,48.5,0,0,0,"18,500",9427.259925,2023-08-01,0,1
KALIMANTAN TENGAH,2023,9,18854.51985,33078.105,"18,000",36,197.7,3,88.5,0,0,0,"18,200",11312.71191,2023-09-01,0,1
KALIMANTAN TENGAH,2023,10,18854.51985,33078.105,"18,250",3,158.5,2,100.9,0,0,0,"18,000",18854.51985,2023-10-01,0,1
KALIMANTAN TENGAH,2023,11,7541.80794,13231.242,"19,000",1,243.6,2,91.8,0,0,0,"18,250",18854.51985,2023-11-01,0,1
KALIMANTAN TENGAH,2023,12,7541.80794,13231.242,"18,900",3,340.4,4,81.0,0,0,2,"19,000",7541.80794,2023-12-01,0,1
KALIMANTAN TENGAH,2024,1,10435.18437,18307.341,"18,800",6,410.0,7,118.4,0,0,1,"18,900",7541.80794,2024-01-01,0,1
KALIMANTAN TENGAH,2024,2,12522.22124,21968.8092,"18,800",11,554.8,4,138.5,0,0,0,"18,800",10435.18437,2024-02-01,0,1
KALIMANTAN TENGAH,2024,3,31305.55311,54922.023,"19,500",4,284.7,6,65.9,20,0,0,"18,800",12522.22124,2024-03-01,0,1
KALIMANTAN TENGAH,2024,4,37566.66373,65906.4276,"19,550",3,379.3,3,63.9,9,6,0,"19,500",31305.55311,2024-04-01,0,1
KALIMANTAN TENGAH,2024,5,20870.36874,36614.682,"18,950",4,510.8,6,249.1,0,0,0,"19,550",37566.66373,2024-05-01,0,1
KALIMANTAN TENGAH,2024,6,14609.25812,25630.2774,"19,150",2,159.2,2,70.0,0,0,0,"18,950",20870.36874,2024-06-01,0,1
KALIMANTAN TENGAH,2024,7,10435.18437,18307.341,"18,950",6,52.7,2,31.8,0,0,0,"19,150",14609.25812,2024-07-01,0,1
KALIMANTAN TENGAH,2024,8,12522.22124,21968.8092,"19,050",2,10174.5,3,9999.0,0,0,0,"18,950",10435.18437,2024-08-01,1,-1
KALIMANTAN TENGAH,2024,9,20870.36874,36614.682,"19,050",3,118.3,3,30.9,0,0,0,"19,050",12522.22124,2024-09-01,0,1
KALIMANTAN TENGAH,2024,10,20870.36874,36614.682,"18,350",6,154.3,4,31.5,0,0,0,"19,050",20870.36874,2024-10-01,0,1
KALIMANTAN TENGAH,2024,11,8348.147496,14645.8728,"18,100",7,479.9,7,127.7,0,0,0,"18,350",20870.36874,2024-11-01,0,1
KALIMANTAN TENGAH,2024,12,8348.147496,14645.8728,"18,150",2,10474.4,5,9999.0,0,0,2,"18,100",8348.147496,2024-12-01,1,-1
KALIMANTAN TENGAH,2025,1,1577.961819,2750.81,"18,100",8,310.7,7,49.9,0,0,1,"18,150",8348.147496,2025-01-01,0,1
KALIMANTAN TENGAH,2025,2,16913.32712,29056.09,"17,450",10,337.1,7,76.9,0,0,0,"18,100",1577.961819,2025-02-01,0,1
KALIMANTAN TENGAH,2025,3,35030.96075,58788.41,"17,450",14,10489.7,3,9999.0,30,2,0,"17,450",16913.32712,2025-03-01,1,-1
KALIMANTAN TENGAH,2025,4,16492.92694,27754.75,"17,550",4,10615.3,4,9999.0,0,5,0,"17,450",35030.96075,2025-04-01,1,-1
KALIMANTAN TENGAH,2025,5,18673.83468,30514.5,"17,500",5,10406.4,3,9999.0,0,0,0,"17,550",16492.92694,2025-05-01,1,-1
KALIMANTAN TENGAH,2025,6,6937.956005,11606.96,"17,500",5,175.9,4,60.2,0,0,0,"17,500",18673.83468,2025-06-01,0,1
KALIMANTAN TIMUR,2021,2,8367.986232,14680.6776,"12,350",2,149.6,4,27.5,0,0,0,"12,350",6973.32186,2021-02-01,0,1
KALIMANTAN TIMUR,2021,3,20919.96558,36701.694,"12,350",8,277.5,7,55.0,0,0,0,"12,350",8367.986232,2021-03-01,0,1
KALIMANTAN TIMUR,2021,4,25103.9587,44042.0328,"12,350",9,198.4,2,40.0,18,0,0,"12,350",20919.96558,2021-04-01,0,1
KALIMANTAN TIMUR,2021,5,13946.64372,24467.796,"12,350",3,188.3,5,46.3,12,3,0,"12,350",25103.9587,2021-05-01,0,1
KALIMANTAN TIMUR,2021,6,9762.650604,17127.4572,"12,350",4,109.1,3,32.8,0,0,0,"12,350",13946.64372,2021-06-01,0,1
KALIMANTAN TIMUR,2021,7,6973.32186,12233.898,"12,400",13,136.7,3,25.0,0,0,0,"12,350",9762.650604,2021-07-01,0,1
KALIMANTAN TIMUR,2021,8,8367.986232,14680.6776,"12,150",20,208.4,4,95.4,0,0,0,"12,400",6973.32186,2021-08-01,0,1
KALIMANTAN TIMUR,2021,9,13946.64372,24467.796,"12,150",22,125.7,4,35.9,0,0,0,"12,150",8367.986232,2021-09-01,0,1
KALIMANTAN TIMUR,2021,10,13946.64372,24467.796,"12,150",12,135.2,4,38.4,0,0,0,"12,150",13946.64372,2021-10-01,0,1
KALIMANTAN TIMUR,2021,11,5578.657488,9787.1184,"12,150",9,115.6,4,36.5,0,0,0,"12,150",13946.64372,2021-11-01,0,1
KALIMANTAN TIMUR,2021,12,5578.657488,9787.1184,"12,150",7,258.6,5,75.5,0,0,1,"12,150",5578.657488,2021-12-01,0,1
KALIMANTAN TIMUR,2022,1,6823.62219,11971.267,"12,200",6,342.6,6,77.0,0,0,1,"12,150",5578.657488,2022-01-01,0,1
KALIMANTAN TIMUR,2022,2,8188.346628,14365.5204,"12,300",2,210.2,5,56.5,0,0,0,"12,200",6823.62219,2022-02-01,0,1
KALIMANTAN TIMUR,2022,3,20470.86657,35913.801,"12,300",5,207.1,6,77.5,0,0,0,"12,300",8188.346628,2022-03-01,0,1
KALIMANTAN TIMUR,2022,4,24565.03988,43096.5612,"12,300",4,286.9,6,109.8,28,1,0,"12,300",20470.86657,2022-04-01,0,1
KALIMANTAN TIMUR,2022,5,13647.24438,23942.534,"12,400",10,301.1,3,66.0,2,5,0,"12,300",24565.03988,2022-05-01,0,1
KALIMANTAN TIMUR,2022,6,9553.071066,16759.7738,"12,400",2,69.3,4,20.3,0,0,0,"12,400",13647.24438,2022-06-01,0,1
KALIMANTAN TIMUR,2022,7,6823.62219,11971.267,"12,400",2,148.4,5,34.5,0,0,0,"12,400",9553.071066,2022-07-01,0,1
KALIMANTAN TIMUR,2022,8,8188.346628,14365.5204,"12,400",4,195.5,2,53.2,0,0,0,"12,400",6823.62219,2022-08-01,0,1
KALIMANTAN TIMUR,2022,9,13647.24438,23942.534,"12,550",6,197.2,2,69.6,0,0,0,"12,400",8188.346628,2022-09-01,0,1
KALIMANTAN TIMUR,2022,10,13647.24438,23942.534,"12,550",3,167.8,5,48.2,0,0,0,"12,550",13647.24438,2022-10-01,0,1
KALIMANTAN TIMUR,2022,11,5458.897752,9577.0136,"12,500",1,195.7,2,31.3,0,0,0,"12,550",13647.24438,2022-11-01,0,1
KALIMANTAN TIMUR,2022,12,5458.897752,9577.0136,"12,550",1,342.1,4,61.5,0,0,1,"12,500",5458.897752,2022-12-01,0,1
KALIMANTAN TIMUR,2023,1,6468.703995,11348.6035,"12,900",7,236.0,9,34.5,0,0,1,"12,550",5458.897752,2023-01-01,0,1
KALIMANTAN TIMUR,2023,2,7762.444794,13618.3242,"13,200",3,136.6,3,22.8,0,0,0,"12,900",6468.703995,2023-02-01,0,1
KALIMANTAN TIMUR,2023,3,19406.11199,34045.8105,"13,650",14,164.3,5,34.8,9,0,0,"13,200",7762.444794,2023-03-01,0,1
KALIMANTAN TIMUR,2023,4,23287.33438,40854.9726,"13,900",13,174.8,5,22.5,21,7,0,"13,650",19406.11199,2023-04-01,0,1
KALIMANTAN TIMUR,2023,5,12937.40799,22697.207,"14,100",16,341.4,5,76.7,0,0,0,"13,900",23287.33438,2023-05-01,0,1
KALIMANTAN TIMUR,2023,6,9056.185593,15888.0449,"14,050",5,97.0,2,41.3,0,0,0,"14,100",12937.40799,2023-06-01,0,1
KALIMANTAN TIMUR,2023,7,6468.703995,11348.6035,"14,200",10,117.1,3,24.6,0,0,0,"14,050",9056.185593,2023-07-01,0,1
KALIMANTAN TIMUR,2023,8,7762.444794,13618.3242,"14,350",101,278.0,6,111.5,0,0,0,"14,200",6468.703995,2023-08-01,2,1
KALIMANTAN TIMUR,2023,9,12937.40799,22697.207,"14,400",79,327.3,2,72.3,0,0,0,"14,350",7762.444794,2023-09-01,2,1
KALIMANTAN TIMUR,2023,10,12937.40799,22697.207,"15,000",1,108.9,2,32.0,0,0,0,"14,400",12937.40799,2023-10-01,0,1
KALIMANTAN TIMUR,2023,11,5174.963196,9078.8828,"15,150",0,123.2,4,35.2,0,0,0,"15,000",12937.40799,2023-11-01,0,1
KALIMANTAN TIMUR,2023,12,5174.963196,9078.8828,"15,200",3,196.1,5,62.8,0,0,2,"15,150",5174.963196,2023-12-01,0,1
KALIMANTAN TIMUR,2024,1,7114.82265,12482.145,"15,050",4,322.7,7,67.1,0,0,1,"15,200",5174.963196,2024-01-01,0,1
KALIMANTAN TIMUR,2024,2,8537.78718,14978.574,"15,200",19,268.4,7,42.1,0,0,0,"15,050",7114.82265,2024-02-01,0,1
KALIMANTAN TIMUR,2024,3,21344.46795,37446.435,"15,950",29,398.0,7,49.5,20,0,0,"15,200",8537.78718,2024-03-01,0,1
KALIMANTAN TIMUR,2024,4,25613.36154,44935.722,"16,550",38,233.2,7,68.6,9,6,0,"15,950",21344.46795,2024-04-01,0,1
KALIMANTAN TIMUR,2024,5,14229.6453,24964.29,"16,300",38,226.8,3,43.0,0,0,0,"16,550",25613.36154,2024-05-01,0,1
KALIMANTAN TIMUR,2024,6,9960.75171,17475.003,"16,200",6,171.5,3,45.4,0,0,0,"16,300",14229.6453,2024-06-01,0,1
KALIMANTAN TIMUR,2024,7,7114.82265,12482.145,"16,200",13,62.6,2,23.9,0,0,0,"16,200",9960.75171,2024-07-01,0,1
KALIMANTAN TIMUR,2024,8,8537.78718,14978.574,"16,200",14,54.2,4,21.5,0,0,0,"16,200",7114.82265,2024-08-01,0,1
KALIMANTAN TIMUR,2024,9,14229.6453,24964.29,"16,100",24,377.7,4,138.7,0,0,0,"16,200",8537.78718,2024-09-01,0,1
KALIMANTAN TIMUR,2024,10,14229.6453,24964.29,"15,950",20,155.8,4,71.8,0,0,0,"16,100",14229.6453,2024-10-01,0,1
KALIMANTAN TIMUR,2024,11,5691.85812,9985.716,"15,900",10,267.9,6,46.3,0,0,0,"15,950",14229.6453,2024-11-01,0,1
KALIMANTAN TIMUR,2024,12,5691.85812,9985.716,"16,250",4,228.2,3,36.3,0,0,2,"15,900",5691.85812,2024-12-01,0,1
KALIMANTAN TIMUR,2025,1,523.3089903,868.03,"15,950",13,374.6,10,54.0,0,0,1,"16,250",5691.85812,2025-01-01,0,1
KALIMANTAN TIMUR,2025,2,8975.194377,14992.79,"15,950",5,356.4,6,97.0,0,0,0,"15,950",523.3089903,2025-02-01,0,1
KALIMANTAN TIMUR,2025,3,41464.39028,67395.43,"16,000",4,243.7,6,35.4,30,2,0,"15,950",8975.194377,2025-03-01,0,1
KALIMANTAN TIMUR,2025,4,25407.16173,41772.72,"15,850",6,138.8,3,26.4,0,5,0,"16,000",41464.39028,2025-04-01,0,1
KALIMANTAN TIMUR,2025,5,6057.912223,10049.42,"15,900",10,217.5,4,45.6,0,0,0,"15,850",25407.16173,2025-05-01,0,1
KALIMANTAN TIMUR,2025,6,2142.506344,3700.06,"16,050",0,65.4,3,11.2,0,0,0,"15,900",6057.912223,2025-06-01,0,1
KALIMANTAN UTARA,2021,2,1024.882002,1798.0386,"13,750",3,401.0,6,99.0,0,0,0,"13,750",854.068335,2021-02-01,0,1
KALIMANTAN UTARA,2021,3,2562.205005,4495.0965,"13,750",13,941.0,6,106.2,0,0,0,"13,750",1024.882002,2021-03-01,0,1
KALIMANTAN UTARA,2021,4,3074.646006,5394.1158,"13,750",1,264.2,4,24.2,18,0,0,"13,750",2562.205005,2021-04-01,0,1
KALIMANTAN UTARA,2021,5,1708.13667,2996.731,"13,750",7,310.6,12,29.7,12,3,0,"13,750",3074.646006,2021-05-01,0,1
KALIMANTAN UTARA,2021,6,1195.695669,2097.7117,"14,400",0,336.6,6,42.8,0,0,0,"13,750",1708.13667,2021-06-01,0,1
KALIMANTAN UTARA,2021,7,854.068335,1498.3655,"13,750",5,247.6,4,138.0,0,0,0,"14,400",1195.695669,2021-07-01,0,1
KALIMANTAN UTARA,2021,8,1024.882002,1798.0386,"13,500",8,427.1,10,34.0,0,0,0,"13,750",854.068335,2021-08-01,0,1
KALIMANTAN UTARA,2021,9,1708.13667,2996.731,"13,600",9,314.2,4,43.8,0,0,0,"13,500",1024.882002,2021-09-01,0,1
KALIMANTAN UTARA,2021,10,1708.13667,2996.731,"13,600",9,360.1,7,57.8,0,0,0,"13,600",1708.13667,2021-10-01,0,1
KALIMANTAN UTARA,2021,11,683.254668,1198.6924,"13,550",3,345.7,7,50.4,0,0,0,"13,600",1708.13667,2021-11-01,0,1
KALIMANTAN UTARA,2021,12,683.254668,1198.6924,"13,500",6,293.8,7,70.4,0,0,1,"13,550",683.254668,2021-12-01,0,1
KALIMANTAN UTARA,2022,1,870.207315,1526.6795,"13,550",5,170.7,6,38.0,0,0,1,"13,500",683.254668,2022-01-01,0,1
KALIMANTAN UTARA,2022,2,1044.248778,1832.0154,"13,450",1,133.8,6,27.4,0,0,0,"13,550",870.207315,2022-02-01,0,1
KALIMANTAN UTARA,2022,3,2610.621945,4580.0385,"13,450",0,202.2,3,68.8,0,0,0,"13,450",1044.248778,2022-03-01,0,1
KALIMANTAN UTARA,2022,4,3132.746334,5496.0462,"13,500",3,385.4,5,98.7,28,1,0,"13,450",2610.621945,2022-04-01,0,1
KALIMANTAN UTARA,2022,5,1740.41463,3053.359,"13,500",5,202.0,3,63.1,2,5,0,"13,500",3132.746334,2022-05-01,0,1
